lang_column,TLA,LSL,SQL,PostScript,Brainfuck,PureScript,'Vim script',ColdFusion,'Propeller Spin',PLSQL,Smalltalk,APL,GLSL,Perl,Processing,CSS,Apex,Haxe,Max,'DIGITAL Command Language',R,NSIS,BlitzBasic,Fantom,QMake,Factor,Scala,CMake,Golo,'Visual Basic',J,LiveScript,Dogescript,XS,UrWeb,'GCC Machine Description',AMPL,Slash,PureBasic,Pascal,Assembly,HyPhy,Cool,LabVIEW,'Pure Data',NewLisp,JavaScript,Befunge,Squirrel,Python,Nginx,CartoCSS,Boo,Rebol,TypeScript,'OpenEdge ABL',Makefile,HTML,IDL,Gnuplot,Clojure,C#,Ada,ABAP,PLpgSQL,Stan,Ruby,'Standard ML',Io,eC,SAS,RenderScript,AspectJ,Idris,Stata,M4,Zephir,'AGS Script',Elm,Verilog,Ragel,AutoIt,ChucK,xBase,ooc,REXX,Rust,XML,JSONiq,Diff,E,Cirru,DM,BitBake,Bro,SystemVerilog,PAWN,Gherkin,Lean,Lua,Turing,'Component Pascal',Brightscript,Mako,OpenSCAD,Clarion,KRL,ANTLR,XQuery,LLVM,'Inno Setup','Graphviz (DOT)',Julia,Oz,Scheme,Parrot,Liquid,C,'Ragel in Ruby Host','Web Ontology Language',Fortran,Objective-C,XC,Objective-C++,Mercury,Modula-2,NetLogo,CLIPS,COBOL,Smali,Rouge,Myghty,Racket,Genshi,M,AppleScript,VCL,'Jupyter Notebook',QML,'Csound Document',Lasso,'Cap\'n Proto',VHDL,RobotFramework,'POV-Ray SDL',SaltStack,MoonScript,nesC,D,Crystal,Limbo,Pike,Java,SourcePawn,Logos,Forth,Arduino,Terra,Eagle,Dart,Redcode,Kotlin,Batchfile,Thrift,F#,Hy,Opa,Eiffel,VimL,'Emacs Lisp',Scilab,GAP,Haskell,LilyPond,Gosu,Fancy,'1C Enterprise',Xtend,PigLatin,GDB,PHP,C++,'API Blueprint',Shell,Mathematica,Cycript,DTrace,PicoLisp,Cucumber,ApacheConf,Jasmin,Groovy,Csound,RAML,Omgrofl,Frege,Mask,Nu,AutoHotkey,MAXScript,FLUX,Cuda,Lex,Smarty,Objective-J,Coq,ASP,Pony,Tea,EmberScript,ActionScript,Go,Bison,UnrealScript,XSLT,Self,Swift,'IGOR Pro','Inform 7',Clean,Harbour,KiCad,'Module Management System',Vue,Vala,'Game Maker Language','Gettext Catalog',Nim,Hack,Alloy,Volt,TeX,Nix,Tcl,Ioke,Matlab,LOLCODE,HCL,Arc,Augeas,Nemerle,'Protocol Buffer',Elixir,Metal,CoffeeScript,XProc,Erlang,Prolog,HLSL,FreeMarker,'SRecode Template',Yacc,Groff,SuperCollider,SQLPL,'Common Lisp',PowerShell,Puppet,Handlebars,GDScript,OCaml,Roff,Awk,Agda,Perl6,cluster
AppleScript,0,1,0,3,2,1,1,1,0,1,1,1,1,13,0,20,1,1,1,1,2,3,1,1,2,1,2,3,1,4,1,1,1,0,0,0,0,0,1,1,3,0,1,0,0,1,25,0,1,24,0,0,1,1,2,2,14,22,0,1,3,9,1,1,0,0,25,1,1,0,1,0,0,1,0,2,0,1,0,1,1,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,1,25,1,0,1,20,0,2,1,1,0,0,1,1,0,0,3,0,2,86,0,0,3,0,0,0,1,0,0,0,1,0,2,1,1,2,12,0,0,1,2,0,0,2,0,1,9,0,0,1,1,0,6,5,0,1,4,0,0,0,0,0,1,0,11,16,0,38,2,0,4,0,0,2,1,1,1,0,1,0,0,1,1,0,0,0,1,2,0,0,3,1,1,0,1,3,0,0,5,0,2,0,0,1,1,1,1,0,1,0,0,1,1,0,0,3,0,2,1,1,1,0,0,0,1,1,1,0,7,1,2,1,0,0,0,4,3,1,0,2,1,0,0,0,3,1,3,1,4,cluster11
VCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
'Jupyter Notebook',1,0,0,1,1,0,1,0,0,0,0,0,0,6,1,68,0,0,0,3,25,0,0,0,0,0,17,12,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,64,0,0,263,1,0,0,1,15,3,45,101,0,1,4,5,0,0,1,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,23,0,0,3,15,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,2,3,0,0,6,0,0,0,0,0,1,0,4,28,0,97,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,1,0,9,0,0,0,0,0,12,0,0,7,0,3,0,0,0,0,0,2,0,1,2,2,0,0,0,2,0,0,0,0,cluster4
QML,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,2,1,4,0,0,13,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,13,0,0,10,0,0,0,0,1,0,12,12,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,13,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,20,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,cluster4
'Csound Document',0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,cluster4
Lasso,0,0,0,1,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
'Cap\'n Proto',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
VHDL,0,9,0,1,1,1,0,10,0,1,0,1,8,12,1,10,1,10,0,0,11,4,1,1,0,1,10,0,1,10,1,10,1,0,0,0,0,0,1,10,11,0,1,0,0,1,11,0,1,12,0,0,1,1,9,1,9,10,0,0,10,11,9,10,0,0,10,2,9,0,1,0,0,1,1,1,0,1,8,13,0,1,0,1,1,0,10,0,9,1,0,9,0,0,0,2,0,0,7,10,1,0,0,0,8,0,0,0,10,1,0,0,10,1,10,0,8,5,0,0,5,11,0,0,1,1,0,0,9,1,0,0,1,0,1,1,0,0,0,0,0,0,30,0,0,0,1,0,10,0,1,1,11,0,0,9,1,0,0,10,0,2,9,0,0,1,1,8,1,1,0,0,10,0,0,0,0,0,1,0,10,13,0,12,2,0,1,0,8,0,1,10,1,0,1,0,8,1,10,0,0,0,0,0,0,0,1,1,1,0,10,10,0,0,1,0,6,0,0,1,0,0,1,0,10,0,0,1,1,0,0,10,9,11,1,11,1,0,0,0,1,8,9,0,10,1,10,1,0,5,0,1,0,1,0,10,10,0,2,0,10,0,1,1,1,cluster3
RobotFramework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
'POV-Ray SDL',0,0,0,2,0,0,1,0,0,2,1,0,2,5,1,5,0,0,1,1,4,1,0,0,2,0,0,2,0,3,0,0,0,3,0,1,0,0,0,3,5,0,0,0,0,0,8,0,0,8,0,0,0,1,1,2,8,9,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,1,0,3,4,1,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,4,3,1,0,0,0,1,0,0,2,4,9,0,7,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4,5,1,1,0,0,0,0,0,0,2,4,0,3,cluster6
SaltStack,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,5,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cluster4
MoonScript,0,1,0,1,1,1,0,1,0,1,0,1,0,5,0,3,1,1,0,2,3,0,1,1,2,1,3,2,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,5,0,1,3,2,0,1,1,0,1,2,5,0,0,3,3,1,1,0,0,5,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,0,0,3,1,0,0,1,1,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,10,0,3,2,1,1,3,0,0,1,1,0,0,3,0,1,3,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,1,0,3,3,0,3,1,0,1,0,0,2,1,3,1,0,1,0,0,1,1,0,0,0,0,2,0,0,3,1,1,0,1,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3,1,0,2,1,0,1,1,1,1,0,0,0,1,0,3,0,1,1,3,1,0,1,0,1,1,1,0,1,3,0,0,0,1,0,1,1,1,cluster11
nesC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
D,0,9,0,3,4,1,2,10,0,2,0,5,10,34,1,28,1,14,1,4,25,5,2,1,2,1,22,4,1,11,1,11,1,1,1,1,0,0,1,16,22,1,1,0,1,1,46,0,1,45,2,0,1,4,9,4,38,21,0,0,17,27,10,10,1,0,37,1,10,0,2,0,0,1,0,3,0,2,8,10,0,1,1,1,2,0,14,0,9,1,1,9,0,1,0,0,1,0,7,20,1,1,0,0,8,0,1,0,10,1,2,0,13,1,17,0,8,48,1,0,7,39,0,5,1,1,0,2,10,1,1,0,6,0,4,2,0,1,0,0,0,0,10,0,1,0,3,0,178,3,2,1,36,2,2,11,1,2,0,13,0,2,17,0,1,1,1,8,3,7,1,9,20,0,0,0,1,0,1,2,25,53,0,64,4,0,11,1,8,3,1,14,1,0,1,0,8,1,10,0,0,0,4,4,1,0,3,1,1,1,11,19,0,1,4,0,13,1,0,1,0,0,2,0,10,0,0,5,1,0,2,16,9,16,1,16,1,0,0,0,2,9,12,0,12,1,20,9,0,6,0,5,6,3,0,12,12,0,2,1,12,2,9,1,11,cluster3
Crystal,0,0,0,1,3,0,0,0,0,0,1,0,0,4,0,4,0,0,1,3,1,0,0,0,2,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,5,2,1,0,0,0,1,6,4,0,1,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,1,3,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,18,0,0,5,0,1,1,1,0,0,3,0,0,4,0,0,0,0,1,1,2,1,1,5,0,0,0,0,0,0,0,4,6,0,6,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,0,0,1,4,0,1,0,2,1,0,1,0,1,2,0,0,3,2,0,0,0,2,0,1,0,2,cluster4
Limbo,0,1,0,3,4,1,1,1,0,2,0,1,2,4,0,2,1,1,1,2,2,0,1,1,0,1,1,3,1,1,1,1,1,1,0,1,0,0,1,2,4,0,1,0,0,1,3,0,1,5,0,0,1,3,0,3,5,4,0,0,1,2,1,1,1,0,2,1,2,0,1,0,0,1,0,2,0,2,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,1,0,1,2,0,0,1,1,3,0,0,7,0,0,1,4,0,0,1,2,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,14,1,3,2,2,2,1,2,0,1,0,1,2,0,0,1,1,1,1,2,1,2,2,0,0,0,1,0,1,1,3,5,0,5,2,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,2,0,1,1,0,2,0,0,3,0,1,0,0,1,1,0,0,2,0,3,1,1,1,0,0,0,1,1,1,0,1,1,1,2,0,0,0,5,2,2,0,1,1,0,0,0,1,1,4,1,3,cluster9
Pike,0,1,0,2,1,1,1,1,0,1,0,1,0,2,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,2,0,0,1,1,0,1,1,2,0,0,2,2,1,1,0,0,2,1,1,0,1,0,0,1,0,2,0,1,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,1,2,0,1,1,1,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4,2,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,1,0,2,2,0,2,1,0,2,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,2,0,1,0,1,1,0,0,0,2,1,1,1,2,cluster11
Java,2,9,1,12,8,1,2,20,0,29,17,5,56,238,14,742,1,17,2,19,67,21,1,1,24,1,197,107,1,37,1,18,1,7,3,6,1,5,1,40,113,1,1,0,3,9,859,1,1,657,7,1,1,9,37,7,459,795,19,6,55,173,13,10,18,0,306,9,13,7,9,4,11,2,4,28,0,5,8,13,2,1,1,5,2,1,28,7,10,1,0,9,0,2,0,4,5,1,7,88,1,1,0,5,8,5,1,22,12,6,17,2,24,1,33,0,13,514,12,1,12,345,0,96,1,1,0,5,12,5,1,1,13,1,14,12,0,32,9,4,1,0,11,1,3,1,3,2,36,5,3,2,7732,14,27,15,16,2,2,21,0,15,317,28,5,4,2,8,22,43,5,40,53,1,1,2,2,1,11,1,219,502,0,1004,9,3,9,0,26,41,4,165,1,1,1,2,9,2,11,0,2,5,29,30,1,0,35,2,1,1,40,93,0,1,115,0,34,1,0,1,1,6,14,0,10,1,0,6,3,4,2,74,12,30,1,36,1,0,0,0,1,98,18,0,51,1,50,43,1,54,0,27,107,3,17,36,44,5,3,0,23,9,46,1,38,cluster15
SourcePawn,0,0,0,4,1,0,1,0,0,4,1,0,6,31,1,22,0,0,1,9,5,5,0,0,6,0,1,17,0,11,0,0,0,4,0,1,0,0,0,10,34,0,0,0,1,0,17,0,0,37,0,0,0,2,1,4,40,28,2,1,5,9,2,0,3,0,7,1,0,2,2,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,7,0,0,0,0,0,0,1,0,1,1,7,0,1,0,5,0,0,43,0,0,3,36,0,8,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,2,0,2,0,14,98,5,2,2,1,2,0,0,0,25,0,0,0,0,0,4,8,11,6,3,0,0,0,1,0,0,8,18,47,0,43,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,23,3,0,0,5,0,0,2,2,4,0,15,11,0,3,1,0,0,0,4,5,0,0,0,0,0,0,0,0,7,0,8,0,4,0,0,0,0,0,4,2,0,1,0,1,6,0,0,0,24,20,1,2,1,1,0,0,0,1,1,22,0,6,cluster6
Logos,0,0,0,5,3,0,1,0,0,2,4,0,3,24,4,31,0,1,3,5,4,1,0,0,0,0,1,8,0,0,0,0,0,3,0,1,0,0,0,6,27,0,0,0,2,0,18,0,0,29,0,1,0,4,0,3,43,35,1,4,1,5,1,0,1,0,21,3,1,1,4,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,45,7,0,5,30,2,6,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,0,27,5,124,3,8,3,1,0,0,0,20,0,1,0,0,2,1,6,3,4,9,0,0,0,1,0,0,1,9,39,0,46,2,0,3,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,3,0,0,1,1,5,0,1,10,0,0,1,0,1,0,3,6,0,0,1,0,0,0,0,0,8,0,5,0,2,0,0,0,0,0,5,1,0,3,0,1,4,1,0,0,15,22,1,0,1,1,0,0,0,2,1,11,0,6,cluster6
Forth,0,9,0,4,6,1,1,9,0,2,1,1,9,15,1,14,1,10,2,3,13,4,1,1,0,1,12,4,1,13,1,10,1,1,0,1,0,0,1,11,12,1,1,0,1,1,15,0,1,13,0,1,1,2,8,3,16,16,0,1,12,13,10,9,1,0,13,3,10,0,2,0,0,1,0,2,0,3,8,9,0,1,1,2,1,0,10,0,8,1,0,8,0,1,0,0,1,0,7,12,1,1,0,0,8,0,1,0,9,1,2,0,10,1,13,0,8,10,3,0,7,15,0,1,1,2,0,1,10,1,0,0,2,0,4,1,0,0,0,0,0,0,9,0,1,0,1,0,11,1,2,1,15,2,3,36,1,1,0,10,0,2,13,0,0,1,1,9,3,5,3,5,13,0,0,0,1,0,1,1,13,16,0,17,4,0,2,0,8,0,1,10,1,0,1,0,8,1,9,0,0,0,4,1,1,1,1,1,1,1,10,12,0,0,3,1,7,1,0,1,0,0,4,0,9,0,0,3,1,0,0,12,8,12,1,11,1,0,0,0,1,10,10,0,11,1,9,3,0,5,0,5,3,2,0,11,9,0,2,0,13,1,4,1,4,cluster3
Arduino,0,1,0,1,2,1,0,1,0,1,0,1,0,12,20,26,1,1,0,0,1,0,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,1,1,10,0,1,0,1,1,26,0,1,27,0,0,1,1,0,1,20,30,0,1,2,3,1,1,0,0,5,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,42,0,0,1,17,0,0,1,1,0,0,1,1,0,0,2,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,16,2,8,1,250,0,2,2,0,1,8,0,0,1,1,0,2,2,0,0,2,0,0,0,0,0,1,0,7,53,0,22,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,1,2,0,0,3,0,2,0,0,1,0,4,1,0,1,0,0,1,1,0,0,2,0,1,1,3,1,0,0,0,1,0,1,0,2,1,1,1,0,0,0,1,2,1,0,2,1,0,0,0,2,0,1,1,1,cluster8
Terra,0,0,0,2,1,0,1,0,0,1,0,0,1,5,0,3,0,1,1,3,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,2,5,0,0,0,1,0,2,0,0,4,0,0,0,3,0,2,5,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,1,3,1,0,10,0,0,0,0,2,0,0,0,0,1,0,3,1,3,2,0,0,0,1,0,0,2,1,5,0,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,3,2,0,1,0,0,0,1,0,2,3,0,5,cluster14
