lang_column,'Graphviz (DOT)',PHP,Lua,Dart,QML,LiveScript,GDScript,Smali,GDB,'OpenEdge ABL',Coq,Haxe,Clojure,JSONiq,Elm,Perl,Rouge,Max,Thrift,Rust,ASP,PLSQL,'DIGITAL Command Language',ColdFusion,Vue,Java,Go,Lex,ApacheConf,Vala,KiCad,D,Cucumber,CSS,'Pure Data',PureBasic,Myghty,SaltStack,Nu,HTML,Clarion,'Game Maker Language',C++,Alloy,Awk,PicoLisp,QMake,Eagle,Batchfile,Roff,Groff,DTrace,Terra,'GCC Machine Description',Brainfuck,SystemVerilog,Clean,'Jupyter Notebook',Fortran,Cirru,Scala,Verilog,Liquid,'Standard ML',GLSL,PostScript,HLSL,LSL,GAP,PowerShell,'Module Management System',M4,Harbour,TeX,Processing,CMake,Idris,Mako,VHDL,Lean,RenderScript,Racket,Kotlin,FreeMarker,XC,Parrot,Haskell,R,IDL,Smalltalk,Slash,Mask,nesC,Genshi,Perl6,ABAP,NetLogo,'Component Pascal',SuperCollider,MAXScript,SQLPL,Python,Ruby,SourcePawn,AspectJ,Makefile,Swift,SAS,'Vim script',OpenSCAD,ANTLR,JavaScript,Forth,F#,'Inno Setup',Bison,Gnuplot,Elixir,'Emacs Lisp',Smarty,Hy,Groovy,LLVM,Mercury,OCaml,Scheme,Objective-C++,PLpgSQL,NewLisp,MoonScript,Befunge,Nemerle,UnrealScript,AppleScript,Xtend,Fancy,C#,TypeScript,Nginx,Objective-C,Io,FLUX,NSIS,Tcl,Arduino,Rebol,UrWeb,Nix,Scilab,XQuery,PureScript,Stan,Agda,Stata,Assembly,'Protocol Buffer',Matlab,Shell,Erlang,HCL,ActionScript,COBOL,'POV-Ray SDL',Jasmin,'AGS Script',Self,PigLatin,XSLT,CLIPS,Yacc,Brightscript,C,Pascal,M,Ada,Prolog,E,XS,Logos,Bro,Nim,AutoHotkey,'Common Lisp',Julia,XML,Hack,'Visual Basic',Handlebars,'Gettext Catalog',Cuda,'Ragel in Ruby Host',Mathematica,Crystal,Cycript,CoffeeScript,Puppet,EmberScript,VimL,Eiffel,cluster
Xtend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Fancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,cluster3
C#,0,22,12,6,1,4,0,0,0,1,0,5,7,4,4,17,0,0,0,7,22,0,1,5,0,39,13,2,2,4,1,5,5,39,0,1,0,0,0,48,2,0,53,0,2,0,1,0,33,0,9,0,0,0,1,0,0,3,2,4,12,4,4,1,12,1,0,4,3,23,2,2,0,6,2,10,0,0,4,3,0,1,1,2,0,0,9,8,0,7,0,5,0,0,1,4,0,0,0,0,0,47,15,4,0,29,8,2,1,4,1,50,4,6,1,0,1,5,2,0,0,5,2,0,7,6,10,1,1,0,0,0,1,1,0,0,314,11,0,28,4,0,6,7,0,1,0,4,2,5,0,0,0,0,16,7,7,53,7,0,4,4,2,0,0,0,0,5,1,3,0,43,8,1,5,2,0,1,1,0,0,4,6,5,0,0,11,1,0,2,0,1,0,0,7,1,1,1,4,cluster2
TypeScript,0,5,5,6,0,5,0,0,0,1,0,5,5,4,4,6,0,0,0,5,5,0,0,4,0,9,9,1,1,4,0,4,5,35,0,0,0,0,0,46,0,0,13,0,2,0,3,0,16,0,3,0,0,0,0,0,0,2,1,4,6,4,4,0,5,0,0,4,1,6,0,1,0,4,1,2,0,0,4,3,0,0,1,3,0,0,4,4,0,0,0,4,0,0,1,4,0,0,0,0,0,13,6,1,0,11,2,0,0,4,0,51,4,0,1,0,0,4,0,1,0,4,0,0,4,4,4,0,0,0,0,0,1,0,0,0,11,120,0,10,4,0,3,5,0,0,0,4,1,5,0,0,0,0,6,8,4,23,4,1,5,4,1,0,0,0,0,2,0,2,0,7,4,0,4,2,0,1,0,0,0,4,4,4,0,0,5,1,0,0,0,0,0,0,11,0,0,1,4,cluster2
Nginx,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,7,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,5,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,cluster3
Objective-C,0,18,14,5,1,4,1,0,1,2,0,5,6,4,4,40,0,0,0,6,5,3,6,4,0,63,13,4,2,4,0,6,5,51,1,1,0,0,0,64,1,1,159,0,9,1,2,1,41,2,29,5,2,0,2,0,2,2,3,4,8,6,4,0,9,4,1,4,4,13,3,12,0,13,2,22,0,0,4,3,0,0,2,2,1,0,7,10,1,3,0,4,0,0,7,4,0,0,1,0,0,81,108,4,0,76,51,2,0,4,0,72,6,0,7,2,2,5,7,0,0,9,2,1,6,8,34,0,1,0,0,0,3,2,0,0,28,10,0,754,4,1,7,7,1,2,0,4,3,5,0,0,0,0,45,14,12,136,5,0,5,4,1,0,0,0,0,7,1,7,0,168,8,3,5,6,1,2,2,0,0,5,8,4,0,0,11,1,0,0,0,4,0,0,5,0,1,3,4,cluster1
Io,0,4,4,4,0,4,0,0,0,0,0,4,5,4,4,5,0,0,0,4,0,0,0,4,0,5,4,0,0,4,0,4,4,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,4,6,4,4,0,5,1,0,4,1,4,0,0,0,4,1,1,0,0,4,3,0,1,1,2,0,0,5,4,0,1,1,4,0,0,1,4,0,0,0,0,0,6,6,0,0,6,2,0,0,4,0,5,4,0,0,0,0,4,1,0,1,4,0,0,5,5,0,0,1,0,0,0,0,0,0,1,4,4,0,4,12,0,1,4,0,0,1,4,0,4,0,0,0,0,5,4,4,5,6,0,5,4,0,0,0,0,0,0,0,0,0,1,5,0,4,1,0,0,0,0,0,4,4,4,0,0,4,1,0,0,1,1,0,1,4,0,0,0,4,cluster2
FLUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cluster3
NSIS,0,2,2,1,0,1,0,0,0,1,0,1,2,1,1,8,0,0,0,1,1,0,1,1,0,6,5,1,0,1,0,1,1,9,0,0,0,0,0,10,0,0,9,0,1,0,2,0,9,0,5,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,1,1,2,1,3,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,11,6,1,0,9,2,1,0,1,0,7,1,0,0,0,0,2,2,0,0,4,1,0,1,2,3,0,0,0,0,0,1,0,0,0,6,3,0,7,1,0,28,1,0,0,0,1,1,2,0,0,0,0,7,4,1,10,2,0,1,1,1,0,0,0,0,1,1,2,0,8,2,0,2,1,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,cluster1
Tcl,0,7,5,4,0,4,0,0,0,0,0,4,5,4,4,7,0,0,0,5,0,0,0,4,0,6,8,0,0,4,0,5,4,7,0,0,0,0,0,8,0,0,10,0,1,0,0,1,6,0,1,0,0,0,1,0,0,1,2,4,5,4,4,0,4,0,0,4,0,5,0,0,0,4,1,2,0,0,4,3,0,1,1,2,0,0,5,4,0,1,0,4,0,0,1,4,0,0,0,0,0,11,7,0,0,11,3,0,0,4,0,9,4,1,1,0,0,4,1,1,0,5,1,0,6,4,0,1,0,0,0,0,0,0,0,0,7,5,0,7,4,0,1,30,0,0,0,4,0,4,0,0,0,0,6,5,5,13,5,1,4,4,0,0,0,0,0,0,0,2,0,6,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,0,0,0,4,0,0,1,4,cluster2
Arduino,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Rebol,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,1,3,0,0,1,1,0,3,1,0,0,0,0,4,0,0,3,0,1,1,0,0,3,0,3,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1,0,4,0,0,0,0,0,3,0,1,1,0,1,1,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster3
UrWeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,cluster3
Nix,0,5,4,4,0,4,0,0,0,0,0,4,4,4,4,5,0,0,0,4,0,0,0,4,0,5,4,0,0,4,0,4,4,5,0,0,0,0,0,5,0,0,6,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,0,4,0,4,0,0,0,4,1,1,1,0,4,3,0,0,1,2,0,0,5,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,5,2,0,0,4,0,5,4,0,0,1,0,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,1,4,0,0,0,12,0,4,0,0,0,0,4,4,4,6,4,0,4,4,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,0,0,0,4,0,0,0,4,cluster2
Scilab,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,12,1,0,0,0,0,3,0,2,5,0,0,0,0,1,0,0,0,0,3,0,1,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
XQuery,0,5,4,4,0,4,0,0,0,0,0,4,5,4,4,6,0,0,0,4,1,0,0,4,0,5,4,1,0,4,0,4,4,7,0,0,0,0,0,6,0,0,5,0,1,0,1,0,6,0,2,0,0,0,0,0,0,0,1,4,4,4,4,0,5,0,0,4,1,4,0,1,0,4,1,0,0,0,4,3,0,0,1,2,0,0,4,4,0,0,0,4,0,0,1,4,0,0,0,0,0,6,5,1,0,5,2,0,0,4,0,7,4,0,0,0,0,4,0,0,0,4,0,0,4,4,1,0,0,0,0,0,1,0,0,0,5,5,0,5,4,0,2,4,0,0,0,4,1,14,0,0,0,0,5,4,4,6,4,0,5,4,1,0,0,0,0,2,0,1,0,1,4,0,4,1,0,1,0,0,0,4,4,4,0,0,5,1,0,0,0,0,0,0,4,0,0,0,4,cluster2
PureScript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Stan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Agda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Stata,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Assembly,0,15,7,4,0,4,1,0,2,1,0,5,8,4,4,37,0,0,0,4,3,3,6,4,0,27,13,5,3,4,1,5,5,33,1,1,0,0,0,38,1,1,71,0,10,1,2,1,25,1,21,4,2,0,0,0,0,0,3,4,7,6,4,1,5,3,0,4,2,10,3,10,0,14,1,9,0,0,4,3,1,1,1,2,0,0,7,7,1,3,0,4,1,0,6,4,0,0,1,0,0,53,20,5,0,58,4,2,0,4,0,29,4,1,1,2,3,5,8,0,0,9,2,0,5,10,8,0,0,0,0,0,3,0,0,0,16,6,0,45,5,0,7,6,0,4,0,4,3,5,0,0,0,0,192,8,6,62,6,0,6,4,2,1,1,0,0,6,1,8,0,75,12,1,5,5,1,1,4,0,0,5,7,4,0,0,9,1,0,0,1,1,0,0,5,0,0,4,4,cluster1
'Protocol Buffer',0,6,5,5,0,4,0,0,0,0,0,4,4,4,4,16,0,0,1,6,0,1,1,4,0,22,13,1,0,4,0,4,4,19,0,0,0,0,0,22,0,0,25,0,2,0,0,0,14,0,4,0,0,0,0,0,0,1,1,4,12,4,4,0,4,0,0,4,0,4,1,1,0,4,1,7,0,0,4,3,0,0,2,2,0,0,5,7,0,0,0,4,0,0,0,4,0,0,0,0,0,27,12,0,0,23,5,1,0,4,0,20,4,0,1,0,0,4,2,1,0,6,1,0,4,6,3,0,1,0,0,0,0,0,0,0,7,8,0,14,4,0,4,5,0,0,0,4,0,4,0,0,0,0,8,82,9,34,5,1,4,4,0,0,0,0,0,0,1,3,0,15,5,4,5,0,0,0,1,0,0,4,6,4,0,0,4,1,0,6,0,0,0,0,6,0,0,2,4,cluster2
Matlab,0,6,7,4,0,4,1,0,1,1,0,4,5,4,4,11,0,0,0,5,1,0,1,4,0,7,6,1,0,4,0,6,4,14,1,0,0,0,0,12,0,0,23,0,1,1,0,0,6,0,3,1,1,0,1,0,2,4,4,4,7,4,4,0,4,0,0,4,1,4,0,1,1,12,3,9,0,0,4,3,0,1,1,2,0,0,6,9,0,1,0,4,0,0,1,4,0,0,1,0,0,29,6,1,0,17,3,0,0,4,0,11,4,1,0,0,1,5,1,0,0,5,0,2,6,6,1,0,0,0,0,0,0,0,0,0,7,4,0,12,4,0,1,5,1,1,0,4,2,4,0,0,0,0,6,9,98,21,5,0,4,4,0,0,0,0,0,1,0,1,0,16,4,16,4,0,1,0,0,0,0,4,5,4,0,0,4,1,0,6,0,3,0,0,5,0,1,0,4,cluster2
Shell,0,107,32,7,0,10,1,2,5,3,1,9,21,4,4,130,1,0,10,13,8,12,6,4,3,214,65,9,33,5,1,9,15,400,1,0,1,2,0,402,1,2,262,2,19,1,3,2,154,2,56,5,2,2,3,1,2,31,11,4,61,7,5,4,14,13,1,4,11,38,3,20,1,69,3,51,1,10,4,3,1,4,3,12,1,0,26,90,4,8,2,4,1,1,13,4,0,1,1,1,5,556,214,6,0,350,30,3,7,4,3,447,7,6,7,3,8,11,30,18,4,26,3,1,11,16,31,8,2,0,0,1,3,3,1,1,53,23,15,136,5,1,10,13,0,5,1,6,5,6,1,1,0,0,62,34,21,2504,18,1,14,4,1,1,1,1,5,33,1,14,1,292,12,11,5,18,1,3,5,1,0,4,14,12,2,2,22,2,0,21,4,5,0,1,58,6,1,44,4,cluster1
Erlang,0,9,8,5,0,7,0,0,0,0,0,5,9,4,4,9,0,0,0,6,0,0,0,4,0,13,8,0,0,4,0,5,4,11,0,0,0,0,0,12,0,0,11,2,1,0,0,0,5,0,1,0,0,0,1,1,0,2,2,4,9,4,4,0,5,1,0,4,1,5,0,1,0,7,1,1,0,0,4,3,0,2,1,2,0,0,10,4,0,1,1,4,0,0,1,4,0,0,0,0,0,17,14,1,0,11,6,0,0,4,0,12,4,2,0,0,0,9,3,0,2,5,0,0,7,5,1,0,2,0,0,0,0,0,0,1,7,4,0,5,6,0,2,5,0,0,1,4,0,4,0,0,0,0,6,5,5,18,46,0,5,4,0,0,0,0,0,0,0,0,0,7,5,0,4,1,0,0,0,0,0,4,6,9,1,0,5,1,0,0,1,1,0,1,9,0,0,4,4,cluster2
HCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cluster3
ActionScript,0,11,4,4,0,4,0,0,0,0,0,5,4,4,4,6,0,0,0,4,0,0,1,4,0,8,4,0,4,4,0,4,5,14,0,0,0,0,0,15,0,0,4,0,0,0,0,0,11,0,2,0,0,0,0,1,0,0,1,4,5,4,4,0,6,1,0,4,1,7,0,0,0,4,1,0,0,0,4,3,0,0,1,2,0,0,4,4,0,1,1,4,0,0,1,4,0,0,0,0,0,9,10,0,0,6,2,0,0,4,0,15,4,0,0,0,0,4,1,0,1,4,0,0,5,4,0,0,1,0,0,0,0,0,0,1,4,5,0,5,5,0,1,4,0,0,1,4,0,5,0,0,0,0,6,4,4,14,5,0,40,4,0,0,0,0,0,3,0,0,0,4,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,1,0,1,4,0,0,0,4,cluster2
COBOL,0,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,4,4,0,0,4,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,0,4,0,4,0,0,0,4,1,0,0,0,4,3,0,0,1,2,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,4,2,0,0,4,0,4,4,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,1,4,0,0,0,4,0,4,0,0,0,0,4,4,4,4,4,0,4,10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,0,0,0,4,0,0,0,4,cluster2
'POV-Ray SDL',0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Jasmin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
'AGS Script',0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,cluster3
